call,node_depth,var,score,num_candidates,time
535,22,t_x_78,0.33629539686852905,29,22.637937
536,23,t_x_85,0.3329427103660081,28,22.668525
537,10,t_x_170,0.33769692936302953,101,22.713498
538,11,t_x_200,0.3375840595031447,47,22.760774
539,12,t_x_80,0.33654528594539296,46,22.785215
540,13,t_x_173,0.33433990479887415,45,22.821552
541,14,t_x_178,0.33370108203626037,27,22.846016
542,15,t_x_407,0.3335813800840952,26,22.875901
543,14,t_x_178,0.33370108203626037,44,22.909317
544,15,t_x_407,0.3335813800840952,43,22.946326
545,16,t_x_165,0.3325348186944436,42,22.969228
546,17,t_x_264,0.3315550653762067,41,23.002612
547,18,t_x_177,0.3304125989308909,40,23.036135
548,19,t_x_176,0.32783752541092237,39,23.069194
549,20,t_x_172,0.32742867952012167,38,23.102037
550,21,t_x_169,0.32737452520812826,37,23.134218
551,22,t_x_145,0.32726340919038455,36,23.166937
552,23,t_x_168,0.3271013922953005,35,23.188368
553,24,t_x_192,0.3270128963252965,34,23.220422
554,25,t_x_239,0.32682813220844253,33,23.241929
555,26,t_x_171,0.32614527961942785,32,23.263431
556,27,t_x_226,0.3256741836549671,31,23.314364
557,28,t_x_166,0.32545563514268605,30,23.339643
558,29,t_x_167,0.3242644250523776,29,23.363595
559,30,t_x_251,0.32383884010279435,28,23.387369
560,11,t_x_88,0.36565753033657356,113,23.440867
561,12,t_x_335,0.35159119477102835,55,23.498843
562,13,t_x_89,0.3418552133182626,54,23.528415
563,14,t_x_76,0.3397542609479636,53,23.576770
564,15,t_x_365,0.3384154625966223,52,23.625873
565,16,t_x_83,0.3381592926679389,51,23.654580
566,17,t_x_77,0.33679519038950717,50,23.702469
567,18,t_x_80,0.33654528594539296,49,23.751189
568,19,t_x_78,0.33629539686852905,48,23.796695
569,20,t_x_20,0.3353069744273539,47,23.839945
570,21,t_x_85,0.3329427103660081,46,23.880905
571,22,t_x_86,0.33251677012533615,45,23.921511
572,23,t_x_75,0.3306908869598732,44,23.962816
573,24,t_x_129,0.3285813450795422,43,24.002192
574,25,t_x_66,0.32837626014866994,42,24.029284
575,26,t_x_122,0.3281171678472218,41,24.056436
576,27,t_x_68,0.32792695399343874,40,24.082995
577,28,t_x_172,0.32742867952012167,39,24.110251
578,29,t_x_79,0.3273105193088242,38,24.137360
579,30,t_x_19,0.32721141007081767,37,24.174508
580,31,t_x_341,0.32680349009166004,36,24.200604
581,32,t_x_301,0.32545457191610666,35,24.228045
582,33,t_x_287,0.324896557933668,34,24.253680
583,34,t_x_328,0.3235503395467524,33,24.280194
584,35,t_x_408,0.3235294581808897,32,24.305330
585,36,t_x_36,0.32315741763196254,31,24.331225
586,37,t_x_27,0.3226116951650698,30,24.355960
587,38,t_x_91,0.32105979179969935,29,24.380845
588,39,t_x_324,0.3205857039195655,28,24.406487
589,13,t_x_438,0.3565528845738105,97,24.461958
590,14,t_x_216,0.3521249995622725,96,24.533972
591,15,t_x_335,0.35159119477102835,95,24.605309
592,16,t_x_330,0.3364988573519652,39,24.660887
593,17,t_x_342,0.33409322479786047,38,24.701044
594,18,t_x_407,0.3335813800840952,37,24.742372
595,19,t_x_333,0.3316796543199385,36,24.774387
596,20,t_x_332,0.33044324480598997,35,24.813315
597,21,t_x_343,0.32851280584207715,34,24.852401
598,22,t_x_236,0.3274205406343998,33,24.879557
599,23,t_x_331,0.3274126242838769,32,24.907353
600,24,t_x_229,0.32710653484174335,31,24.943797
601,25,t_x_239,0.32682813220844253,30,24.971081
602,26,t_x_341,0.32680349009166004,29,24.998037
603,27,t_x_339,0.3264010485281532,28,25.024788
604,8,t_x_334,0.3669507080339,89,25.078059
605,9,t_x_88,0.36565753033657356,88,25.139530
606,10,t_x_355,0.3604684222607647,87,25.200522
607,11,t_x_335,0.35159119477102835,86,25.235756
608,12,t_x_83,0.3381592926679389,85,25.297482
609,13,t_x_164,0.33768298287911286,84,25.357391
610,14,t_x_64,0.33373433301465677,28,25.403393
611,17,t_x_67,0.33840693255154114,66,25.451223
612,18,t_x_200,0.3375840595031447,65,25.505479
613,19,t_x_372,0.33630744661103745,64,25.559865
614,20,t_x_173,0.33433990479887415,63,25.592229
615,21,t_x_64,0.33373433301465677,62,25.628000
616,22,t_x_407,0.3335813800840952,61,25.679574
617,12,t_x_67,0.33840693255154114,83,25.740792
618,13,t_x_170,0.33769692936302953,82,25.800507
619,14,t_x_330,0.3364988573519652,81,25.859521
620,15,t_x_293,0.33349881435358497,80,25.918445
621,16,t_x_165,0.3325348186944436,79,25.952487
622,17,t_x_65,0.3322614622728081,78,26.010831
623,16,t_x_365,0.3384154625966223,71,26.055086
624,17,t_x_77,0.33679519038950717,29,26.098998
625,18,t_x_21,0.33674725056917193,28,26.123643
626,19,t_x_173,0.33433990479887415,84,26.174563
627,20,t_x_430,0.3340991054175165,83,26.234750
628,21,t_x_144,0.33260950631875075,31,26.279674
629,22,t_x_425,0.33238127630915515,30,26.315752
630,23,t_x_426,0.32934656915668087,29,26.351147
631,24,t_x_420,0.328837001787633,28,26.385210
632,24,t_x_407,0.3335813800840952,55,26.445045
633,25,t_x_213,0.33049205655507957,54,26.479033
634,26,t_x_332,0.33044324480598997,28,26.515802
635,27,t_x_365,0.3384154625966223,99,26.569994
636,28,t_x_83,0.3381592926679389,98,26.641273
637,29,t_x_77,0.33679519038950717,38,26.697485
638,30,t_x_80,0.33654528594539296,37,26.736120
639,31,t_x_330,0.3364988573519652,36,26.761924
640,32,t_x_78,0.33629539686852905,35,26.787571
641,33,t_x_85,0.3329427103660081,34,26.824493
642,34,t_x_86,0.33251677012533615,33,26.862040
643,35,t_x_361,0.33157642028416945,32,26.898972
644,36,t_x_75,0.3306908869598732,31,26.924046
645,37,t_x_373,0.3291839228566644,30,26.949125
646,38,t_x_97,0.3290778133744423,29,26.974594
647,39,t_x_122,0.3281171678472218,28,27.000243
648,21,t_x_423,0.33279429776079117,64,27.052536
649,22,t_x_425,0.33238127630915515,63,27.105895
650,23,t_x_100,0.33060072836282683,62,27.143039
651,24,t_x_177,0.3304125989308909,61,27.196259
652,25,t_x_426,0.32934656915668087,60,27.248107
653,26,t_x_97,0.3290778133744423,59,27.279839
654,26,t_x_330,0.3364988573519652,78,27.325664
655,27,t_x_342,0.33409322479786047,33,27.371547
656,28,t_x_407,0.3335813800840952,32,27.408890
657,29,t_x_417,0.33220260282135483,31,27.438800
658,30,t_x_333,0.3316796543199385,30,27.465239
659,31,t_x_332,0.33044324480598997,29,27.501577
660,32,t_x_343,0.32851280584207715,28,27.537342
661,23,t_x_200,0.3375840595031447,63,27.597903
662,24,t_x_78,0.33629539686852905,62,27.630345
663,25,t_x_430,0.3340991054175165,61,27.665093
664,26,t_x_293,0.33349881435358497,60,27.717126
665,27,t_x_423,0.33279429776079117,59,27.768745
666,28,t_x_361,0.33157642028416945,58,27.819581
667,27,t_x_76,0.3397542609479636,423,27.881979
668,28,t_x_25,0.3388881960489056,93,28.059982
669,29,t_x_83,0.3381592926679389,92,28.123739
670,30,t_x_77,0.33679519038950717,34,28.167005
671,31,t_x_80,0.33654528594539296,33,28.199519
672,32,t_x_78,0.33629539686852905,32,28.220485
673,33,t_x_85,0.3329427103660081,31,28.241587
674,34,t_x_86,0.33251677012533615,30,28.273005
675,35,t_x_75,0.3306908869598732,29,28.295126
676,36,t_x_37,0.32979972676975927,28,28.320426
677,9,t_x_288,0.35556806203507985,103,28.375681
678,10,t_x_89,0.3418552133182626,102,28.444327
679,11,t_x_76,0.3397542609479636,36,28.499095
680,12,t_x_83,0.3381592926679389,35,28.536500
681,13,t_x_159,0.3369646913562073,34,28.573535
682,14,t_x_77,0.33679519038950717,33,28.598918
683,15,t_x_80,0.33654528594539296,32,28.634937
684,16,t_x_78,0.33629539686852905,31,28.660110
685,17,t_x_407,0.3335813800840952,30,28.694853
686,18,t_x_85,0.3329427103660081,29,28.719974
687,19,t_x_86,0.33251677012533615,28,28.743821
688,16,t_x_76,0.3397542609479636,111,28.799573
689,17,t_x_83,0.3381592926679389,37,28.856592
690,18,t_x_77,0.33679519038950717,36,28.893354
691,19,t_x_80,0.33654528594539296,35,28.930321
692,20,t_x_78,0.33629539686852905,34,28.967296
693,21,t_x_85,0.3329427103660081,33,29.004219
694,22,t_x_86,0.33251677012533615,32,29.031375
695,23,t_x_75,0.3306908869598732,31,29.058192
696,24,t_x_373,0.3291839228566644,30,29.083177
697,25,t_x_367,0.32833040353733933,29,29.107537
698,26,t_x_172,0.32742867952012167,28,29.133061
699,28,t_x_25,0.3388881960489056,422,29.203423
700,29,t_x_365,0.3384154625966223,81,29.382557
701,30,t_x_83,0.3381592926679389,80,29.438193
702,31,t_x_23,0.33750992239639216,79,29.499262
703,32,t_x_26,0.33710634432496456,35,29.540143
704,33,t_x_21,0.33674725056917193,34,29.575027
705,34,t_x_78,0.33629539686852905,33,29.609697
706,35,t_x_20,0.3353069744273539,32,29.645001
707,36,t_x_85,0.3329427103660081,31,29.679149
708,37,t_x_75,0.3306908869598732,30,29.702660
709,38,t_x_373,0.3291839228566644,29,29.736523
710,39,t_x_270,0.32783001401543077,28,29.760381
711,32,t_x_26,0.33710634432496456,78,29.799139
712,33,t_x_21,0.33674725056917193,43,29.842778
713,34,t_x_80,0.33654528594539296,42,29.881374
714,35,t_x_78,0.33629539686852905,41,29.920333
715,36,t_x_20,0.3353069744273539,40,29.958943
716,37,t_x_85,0.3329427103660081,39,29.995679
717,38,t_x_86,0.33251677012533615,38,30.021296
718,39,t_x_75,0.3306908869598732,37,30.047250
719,40,t_x_373,0.3291839228566644,36,30.084183
720,41,t_x_97,0.3290778133744423,35,30.109567
721,42,t_x_374,0.32811552122135923,34,30.135702
722,43,t_x_270,0.32783001401543077,33,30.161270
723,44,t_x_19,0.32721141007081767,32,30.186115
724,45,t_x_15,0.3268669079888928,31,30.220896
725,46,t_x_22,0.32643339157926643,30,30.256650
726,47,t_x_56,0.32519348547158655,29,30.283124
727,48,t_x_163,0.32498562062928704,28,30.308172
728,33,t_x_21,0.33674725056917193,77,30.346670
729,34,t_x_20,0.3353069744273539,31,30.388229
730,35,t_x_75,0.3306908869598732,30,30.424361
731,36,t_x_45,0.32813523944670725,29,30.449578
732,37,t_x_270,0.32783001401543077,28,30.473985
733,34,t_x_80,0.33654528594539296,76,30.513007
734,35,t_x_78,0.33629539686852905,75,30.566574
735,36,t_x_20,0.3353069744273539,74,30.622193
736,37,t_x_85,0.3329427103660081,36,30.660543
737,38,t_x_86,0.33251677012533615,35,30.697374
738,39,t_x_75,0.3306908869598732,34,30.722430
739,40,t_x_13,0.32947148876779175,33,30.746054
740,41,t_x_373,0.3291839228566644,32,30.770151
741,42,t_x_97,0.3290778133744423,31,30.794752
742,43,t_x_45,0.32813523944670725,30,30.820034
743,44,t_x_374,0.32811552122135923,29,30.844541
744,45,t_x_19,0.32721141007081767,28,30.868559
745,37,t_x_85,0.3329427103660081,73,30.908291
746,38,t_x_86,0.33251677012533615,72,30.960876
747,39,t_x_133,0.3319127428670663,71,31.013379
748,40,t_x_75,0.3306908869598732,70,31.044662
749,41,t_x_13,0.32947148876779175,69,31.094815
750,42,t_x_2,0.3292931030611546,68,31.147346
751,43,t_x_373,0.3291839228566644,67,31.199328
752,44,t_x_97,0.3290778133744423,66,31.232336
753,45,t_x_45,0.32813523944670725,65,31.263232
754,46,t_x_374,0.32811552122135923,64,31.295679
755,47,t_x_270,0.32783001401543077,63,31.325825
756,48,t_x_79,0.3273105193088242,62,31.375769
757,49,t_x_10,0.3272199581788964,61,31.424522
758,50,t_x_19,0.32721141007081767,60,31.454253
759,51,t_x_15,0.3268669079888928,59,31.501815
760,52,t_x_22,0.32643339157926643,58,31.548678
761,53,t_x_8,0.3252872337777598,57,31.596610
762,54,t_x_56,0.32519348547158655,56,31.625569
763,55,t_x_163,0.32498562062928704,55,31.654371
764,17,t_x_365,0.3384154625966223,110,31.717660
765,18,t_x_83,0.3381592926679389,109,31.793253
766,19,t_x_26,0.33710634432496456,44,31.844807
767,20,t_x_77,0.33679519038950717,43,31.886495
768,21,t_x_80,0.33654528594539296,42,31.926655
769,22,t_x_78,0.33629539686852905,41,31.967305
770,23,t_x_20,0.3353069744273539,40,32.006563
771,24,t_x_293,0.33349881435358497,39,32.044920
772,25,t_x_85,0.3329427103660081,38,32.072967
773,26,t_x_86,0.33251677012533615,37,32.111583
774,27,t_x_156,0.3322492503371881,36,32.140662
775,28,t_x_268,0.3320393451891257,35,32.168215
776,29,t_x_75,0.3306908869598732,34,32.194820
777,30,t_x_373,0.3291839228566644,33,32.220824
778,31,t_x_122,0.3281171678472218,32,32.247265
779,32,t_x_374,0.32811552122135923,31,32.273685
780,33,t_x_400,0.3277550551348225,30,32.300214
781,34,t_x_79,0.3273105193088242,29,32.326164
782,35,t_x_15,0.3268669079888928,28,32.350251
783,25,t_x_26,0.33710634432496456,43,32.398448
784,26,t_x_21,0.33674725056917193,42,32.435874
785,27,t_x_20,0.3353069744273539,41,32.472404
786,28,t_x_173,0.33433990479887415,40,32.508492
787,29,t_x_177,0.3304125989308909,39,32.533504
788,30,t_x_176,0.32783752541092237,38,32.558290
789,11,t_x_76,0.3397542609479636,101,32.600564
790,12,t_x_25,0.3388881960489056,41,32.653184
791,13,t_x_83,0.3381592926679389,40,32.692049
792,14,t_x_77,0.33679519038950717,39,32.728926
793,15,t_x_80,0.33654528594539296,38,32.765691
794,16,t_x_78,0.33629539686852905,37,32.803519
795,17,t_x_85,0.3329427103660081,36,32.840356
796,18,t_x_86,0.33251677012533615,35,32.867601
797,19,t_x_417,0.33220260282135483,34,32.894050
798,20,t_x_75,0.3306908869598732,33,32.916146
799,21,t_x_37,0.32979972676975927,32,32.948116
800,22,t_x_367,0.32833040353733933,31,32.970030
801,23,t_x_71,0.32765571981761243,30,32.991039
802,24,t_x_172,0.32742867952012167,29,33.011671
803,25,t_x_79,0.3273105193088242,28,33.032223
804,29,t_x_23,0.33750992239639216,97,33.085631
805,30,t_x_159,0.3369646913562073,28,33.136197
806,30,t_x_170,0.33769692936302953,91,33.181606
807,31,t_x_23,0.33750992239639216,90,33.242350
808,32,t_x_77,0.33679519038950717,89,33.300076
809,33,t_x_80,0.33654528594539296,35,33.344953
810,34,t_x_78,0.33629539686852905,34,33.377488
811,35,t_x_85,0.3329427103660081,33,33.409227
812,36,t_x_86,0.33251677012533615,32,33.440591
813,37,t_x_417,0.33220260282135483,31,33.463236
814,38,t_x_333,0.3316796543199385,30,33.484715
815,39,t_x_75,0.3306908869598732,29,33.505795
816,40,t_x_37,0.32979972676975927,28,33.536046
817,23,t_x_417,0.33220260282135483,60,33.578344
818,24,t_x_213,0.33049205655507957,59,33.607281
819,25,t_x_177,0.3304125989308909,58,33.632609
820,26,t_x_201,0.3291212094295495,57,33.660196
821,27,t_x_367,0.32833040353733933,56,33.703605
822,28,t_x_176,0.32783752541092237,55,33.728135
823,26,t_x_332,0.33044324480598997,53,33.777250
824,27,t_x_367,0.32833040353733933,52,33.819116
825,28,t_x_68,0.32792695399343874,51,33.843703
826,29,t_x_411,0.32753300194262525,50,33.869110
827,30,t_x_331,0.3274126242838769,49,33.895676
828,31,t_x_192,0.3270128963252965,48,33.932627
829,38,t_x_101,0.32643855400786287,58,33.977838
830,39,t_x_22,0.32643339157926643,57,34.002138
831,40,t_x_369,0.3257086592576262,56,34.043405
832,41,t_x_366,0.32490447930058935,55,34.067905
833,42,t_x_18,0.3246724231025938,54,34.092896
834,43,t_x_53,0.323954494307468,53,34.129800
835,19,t_x_164,0.33768298287911286,108,34.166720
836,20,t_x_159,0.3369646913562073,33,34.213169
837,21,t_x_21,0.33674725056917193,32,34.233682
838,22,t_x_20,0.3353069744273539,31,34.266109
839,23,t_x_156,0.3322492503371881,30,34.287078
840,24,t_x_373,0.3291839228566644,29,34.307684
841,25,t_x_367,0.32833040353733933,28,34.328742
842,17,t_x_26,0.33710634432496456,70,34.371087
843,18,t_x_159,0.3369646913562073,69,34.419703
844,19,t_x_77,0.33679519038950717,68,34.468421
845,20,t_x_21,0.33674725056917193,67,34.515761
846,21,t_x_330,0.3364988573519652,66,34.562690
847,22,t_x_372,0.33630744661103745,65,34.588519
848,12,t_x_25,0.3388881960489056,100,34.643713
849,13,t_x_83,0.3381592926679389,33,34.692739
850,14,t_x_26,0.33710634432496456,32,34.723879
851,15,t_x_21,0.33674725056917193,31,34.755340
852,16,t_x_80,0.33654528594539296,30,34.787163
853,17,t_x_78,0.33629539686852905,29,34.818440
854,18,t_x_20,0.3353069744273539,28,34.839515
855,33,t_x_80,0.33654528594539296,88,34.892707
856,34,t_x_78,0.33629539686852905,33,34.935122
857,35,t_x_85,0.3329427103660081,32,34.966988
858,36,t_x_86,0.33251677012533615,31,34.998961
859,37,t_x_333,0.3316796543199385,30,35.021267
860,38,t_x_75,0.3306908869598732,29,35.042356
861,39,t_x_318,0.3286139811380062,28,35.073114
862,30,t_x_159,0.3369646913562073,96,35.116690
863,31,t_x_77,0.33679519038950717,95,35.174515
864,32,t_x_80,0.33654528594539296,34,35.218050
865,33,t_x_78,0.33629539686852905,33,35.251230
866,34,t_x_85,0.3329427103660081,32,35.283395
867,35,t_x_86,0.33251677012533615,31,35.315340
868,36,t_x_417,0.33220260282135483,30,35.338217
869,37,t_x_333,0.3316796543199385,29,35.359868
870,38,t_x_361,0.33157642028416945,28,35.381449
871,20,t_x_26,0.33710634432496456,107,35.425326
872,21,t_x_77,0.33679519038950717,44,35.473115
873,22,t_x_21,0.33674725056917193,43,35.510049
874,23,t_x_80,0.33654528594539296,42,35.543996
875,24,t_x_78,0.33629539686852905,41,35.578169
876,25,t_x_20,0.3353069744273539,40,35.612382
877,26,t_x_85,0.3329427103660081,39,35.645906
878,27,t_x_86,0.33251677012533615,38,35.680006
879,28,t_x_156,0.3322492503371881,37,35.713723
880,29,t_x_75,0.3306908869598732,36,35.736161
881,30,t_x_373,0.3291839228566644,35,35.758092
882,31,t_x_129,0.3285813450795422,34,35.780182
883,32,t_x_367,0.32833040353733933,33,35.802778
884,33,t_x_374,0.32811552122135923,32,35.824780
885,34,t_x_19,0.32721141007081767,31,35.846593
886,35,t_x_15,0.3268669079888928,30,35.877865
887,36,t_x_22,0.32643339157926643,29,35.909679
888,37,t_x_16,0.3238783027854283,28,35.941282
889,21,t_x_159,0.3369646913562073,106,35.989503
890,22,t_x_77,0.33679519038950717,105,36.049950
891,23,t_x_80,0.33654528594539296,42,36.096295
892,24,t_x_78,0.33629539686852905,41,36.131044
893,25,t_x_20,0.3353069744273539,40,36.165449
894,26,t_x_85,0.3329427103660081,39,36.199392
895,27,t_x_86,0.33251677012533615,38,36.233519
896,28,t_x_75,0.3306908869598732,37,36.267756
897,29,t_x_201,0.3291212094295495,36,36.289469
898,30,t_x_129,0.3285813450795422,35,36.312255
899,31,t_x_367,0.32833040353733933,34,36.334645
900,32,t_x_374,0.32811552122135923,33,36.356328
901,33,t_x_79,0.3273105193088242,32,36.378031
902,34,t_x_19,0.32721141007081767,31,36.409988
903,35,t_x_22,0.32643339157926643,30,36.430804
904,36,t_x_237,0.32638683091703363,29,36.451364
905,37,t_x_301,0.32545457191610666,28,36.472772
906,45,t_x_192,0.3270128963252965,62,36.516140
907,46,t_x_341,0.32680349009166004,61,36.562258
908,47,t_x_234,0.32669830148764506,60,36.592087
909,48,t_x_22,0.32643339157926643,59,36.619249
910,49,t_x_339,0.3264010485281532,58,36.646420
911,50,t_x_237,0.32638683091703363,57,36.672040
912,13,t_x_83,0.3381592926679389,99,36.710041
913,14,t_x_26,0.33710634432496456,38,36.753844
914,15,t_x_77,0.33679519038950717,37,36.786868
915,16,t_x_80,0.33654528594539296,36,36.819983
916,17,t_x_78,0.33629539686852905,35,36.842165
917,18,t_x_20,0.3353069744273539,34,36.864467
918,19,t_x_85,0.3329427103660081,33,36.885680
919,20,t_x_86,0.33251677012533615,32,36.909132
920,21,t_x_361,0.33157642028416945,31,36.930289
921,22,t_x_75,0.3306908869598732,30,36.952101
922,23,t_x_37,0.32979972676975927,29,36.973509
923,24,t_x_97,0.3290778133744423,28,36.995692
924,23,t_x_21,0.33674725056917193,104,37.039570
925,24,t_x_20,0.3353069744273539,36,37.086468
926,25,t_x_75,0.3306908869598732,35,37.119695
927,26,t_x_201,0.3291212094295495,34,37.141357
928,27,t_x_400,0.3277550551348225,33,37.163905
929,28,t_x_79,0.3273105193088242,32,37.185509
930,29,t_x_19,0.32721141007081767,31,37.207290
931,30,t_x_15,0.3268669079888928,30,37.238130
932,31,t_x_22,0.32643339157926643,29,37.269647
933,32,t_x_301,0.32545457191610666,28,37.300919
934,34,t_x_78,0.33629539686852905,87,37.344932
935,35,t_x_85,0.3329427103660081,32,37.384661
936,36,t_x_86,0.33251677012533615,31,37.416819
937,37,t_x_417,0.33220260282135483,30,37.438200
938,38,t_x_333,0.3316796543199385,29,37.459507
939,39,t_x_75,0.3306908869598732,28,37.480003
940,32,t_x_80,0.33654528594539296,94,37.531074
941,33,t_x_78,0.33629539686852905,30,37.575547
942,34,t_x_407,0.3335813800840952,29,37.596671
943,35,t_x_85,0.3329427103660081,28,37.617889
944,11,t_x_200,0.3375840595031447,100,37.661657
945,12,t_x_80,0.33654528594539296,99,37.691328
946,13,t_x_407,0.3335813800840952,37,37.736754
947,14,t_x_165,0.3325348186944436,36,37.758802
948,15,t_x_86,0.33251677012533615,35,37.791203
949,16,t_x_264,0.3315550653762067,34,37.823663
950,17,t_x_153,0.32837066835719786,33,37.845094
951,18,t_x_79,0.3273105193088242,32,37.866307
952,19,t_x_168,0.3271013922953005,31,37.887036
953,20,t_x_260,0.32650316371008,30,37.907994
954,21,t_x_166,0.32545563514268605,29,37.928950
955,22,t_x_41,0.32432807218660503,28,37.949918
956,24,t_x_80,0.33654528594539296,103,37.994342
957,25,t_x_78,0.33629539686852905,39,38.038685
958,26,t_x_20,0.3353069744273539,38,38.073025
959,27,t_x_85,0.3329427103660081,37,38.106907
960,28,t_x_86,0.33251677012533615,36,38.140023
961,29,t_x_75,0.3306908869598732,35,38.173067
962,30,t_x_66,0.32837626014866994,34,38.205146
963,31,t_x_122,0.3281171678472218,33,38.226317
964,32,t_x_236,0.3274205406343998,32,38.247473
